timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773179043.6489305,h2,0.00,0.00,4.75,0.2104
1773179044.150005,h2,64.57,0.00,20.84,0.0480
1773179044.6514406,h2,1.69,0.00,4.75,0.2104
1773179045.152794,h2,58.45,0.00,20.08,0.0498
1773179045.6541233,h2,1.93,0.00,4.75,0.2104
1773179046.1554718,h2,58.98,0.00,18.53,0.0540
1773179046.656651,h2,1.62,0.00,4.75,0.2104
1773179047.1580153,h2,61.47,0.00,21.27,0.0470
1773179047.6594002,h2,1.37,0.00,5.97,0.1675
1773179048.1606984,h2,61.57,0.00,21.18,0.0472
1773179048.6622932,h2,1.80,0.00,4.75,0.2104
1773179049.1636546,h2,62.73,0.00,20.15,0.0496
1773179049.6649494,h2,1.62,0.00,4.75,0.2104
1773179050.1662674,h2,62.99,0.00,17.10,0.0585
1773179050.6676433,h2,0.75,0.00,4.75,0.2104
1773179051.1689355,h2,61.45,0.00,19.82,0.0504
1773179051.6702082,h2,1.68,0.00,4.75,0.2104
1773179052.1715274,h2,63.55,0.00,19.90,0.0503
1773179052.6728086,h2,1.62,0.00,4.75,0.2104
1773179053.1741757,h2,62.94,0.00,18.46,0.0542
1773179053.6753514,h2,1.25,0.00,4.75,0.2104
1773179054.1766047,h2,74.87,0.00,22.21,0.0450
1773179054.6779358,h2,1.93,0.00,4.75,0.2104
1773179055.1792614,h2,72.52,0.00,17.36,0.0576
1773179055.6806593,h2,1.50,0.00,4.75,0.2104
1773179056.1819344,h2,69.44,0.00,23.48,0.0426
1773179056.6834877,h2,1.81,0.00,4.75,0.2104
1773179057.1848369,h2,73.64,0.00,19.82,0.0504
1773179057.6861172,h2,1.74,0.00,4.75,0.2104
1773179058.1873205,h2,73.70,0.00,21.52,0.0465
1773179058.6887336,h2,1.87,0.00,4.75,0.2104
1773179059.190044,h2,71.66,0.00,22.80,0.0439
1773179059.6914282,h2,1.13,0.00,4.75,0.2104
1773179060.192695,h2,77.48,0.00,22.80,0.0439
1773179060.6939812,h2,2.30,0.00,4.75,0.2104
1773179061.1952999,h2,77.35,0.00,22.89,0.0437
1773179061.696728,h2,1.81,0.00,4.75,0.2104
1773179062.1980586,h2,73.93,0.00,20.76,0.0482
1773179062.6995394,h2,1.56,0.00,4.75,0.2104
1773179063.2008352,h2,68.49,0.00,21.44,0.0466
1773179063.702039,h2,1.99,0.00,4.75,0.2104
1773179064.203397,h2,45.76,0.00,5.44,0.1840
1773179064.7046084,h2,10.19,0.00,24.67,0.0405
1773179065.206021,h2,79.73,0.00,5.44,0.1840
1773179065.7072506,h2,10.73,0.00,23.57,0.0424
1773179066.208442,h2,78.30,0.00,5.44,0.1840
1773179066.7093647,h2,10.69,0.00,23.57,0.0424
1773179067.2106183,h2,75.11,0.00,5.44,0.1840
1773179067.7118094,h2,10.23,0.00,23.32,0.0429
1773179068.2130575,h2,79.60,0.00,5.43,0.1841
1773179068.7142484,h2,10.83,0.00,22.80,0.0439
1773179069.2155087,h2,78.62,0.00,4.75,0.2104
1773179069.7168877,h2,9.18,0.00,23.32,0.0429
1773179070.218076,h2,79.18,0.00,5.44,0.1838
