timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773180864.8877232,h2,65.10,0.00,22.21,0.0450
1773180865.3891618,h2,11.33,0.00,4.75,0.2104
1773180865.890607,h2,63.97,0.00,19.90,0.0503
1773180866.392011,h2,9.62,0.00,4.75,0.2104
1773180866.8933356,h2,67.29,0.00,22.21,0.0450
1773180867.3947215,h2,10.39,0.00,4.75,0.2104
1773180867.8961208,h2,23.12,0.00,21.44,0.0466
1773180868.397619,h2,12.15,0.00,4.75,0.2104
1773180868.8990028,h2,76.65,0.00,24.58,0.0407
1773180869.400307,h2,13.57,0.00,4.75,0.2104
1773180869.9013638,h2,73.72,0.00,22.89,0.0437
1773180870.4026139,h2,12.27,0.00,4.75,0.2104
1773180870.903976,h2,75.23,0.00,21.27,0.0470
1773180871.4052117,h2,11.37,0.00,4.75,0.2104
1773180871.9065385,h2,75.72,0.00,22.12,0.0452
1773180872.408009,h2,12.68,0.00,4.75,0.2104
1773180872.9093642,h2,78.51,0.00,23.90,0.0418
1773180873.4106567,h2,13.01,0.00,4.75,0.2104
1773180873.9120538,h2,75.41,0.00,26.07,0.0384
1773180874.4133217,h2,12.89,0.00,4.75,0.2104
1773180874.914607,h2,73.29,0.00,24.26,0.0412
1773180875.4160416,h2,12.62,0.00,4.75,0.2104
1773180875.9173605,h2,69.77,0.00,23.57,0.0424
1773180876.4186828,h2,13.66,0.00,4.75,0.2104
1773180876.920047,h2,75.48,0.00,24.26,0.0412
1773180877.42136,h2,12.69,0.00,4.75,0.2104
1773180877.9226818,h2,71.33,0.00,5.44,0.1840
1773180878.4240906,h2,0.00,0.00,4.75,0.2104
1773180878.9250767,h2,88.24,0.00,24.16,0.0414
1773180879.4264479,h2,2.43,0.00,4.75,0.2104
1773180879.9277315,h2,92.06,0.00,24.84,0.0403
1773180880.4289901,h2,2.43,0.00,4.75,0.2104
1773180880.930243,h2,94.39,0.00,23.32,0.0429
1773180881.4316115,h2,1.69,0.00,4.75,0.2104
1773180881.9329207,h2,91.72,0.00,23.90,0.0418
1773180882.434288,h2,2.30,0.00,4.75,0.2104
1773180882.935523,h2,88.92,0.00,23.90,0.0418
1773180883.436821,h2,2.43,0.00,4.75,0.2104
1773180883.938074,h2,91.42,0.00,24.16,0.0414
1773180884.4394956,h2,2.19,0.00,4.75,0.2104
1773180884.9408126,h2,92.18,0.00,24.00,0.0417
1773180885.442119,h2,2.24,0.00,4.75,0.2104
1773180885.9434361,h2,90.94,0.00,24.04,0.0416
1773180886.4448597,h2,2.62,0.00,4.75,0.2104
1773180886.946292,h2,93.66,0.00,24.58,0.0407
1773180887.4475667,h2,1.69,0.00,4.75,0.2104
1773180887.9489505,h2,91.73,0.00,23.90,0.0418
1773180888.4502487,h2,2.18,0.00,4.75,0.2104
