timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773180089.845822,h2,3.18,0.00,4.75,0.2104
1773180090.346866,h2,3.12,0.00,4.75,0.2104
1773180090.8479106,h2,3.12,0.00,5.42,0.1845
1773180091.3489826,h2,3.36,0.00,5.42,0.1845
1773180091.850065,h2,3.18,0.00,4.75,0.2104
1773180092.3510773,h2,3.18,0.00,4.75,0.2104
1773180092.852105,h2,0.75,0.00,4.75,0.2104
1773180093.3531876,h2,0.00,0.00,4.75,0.2104
1773180093.8542457,h2,0.00,0.00,4.75,0.2104
1773180094.3554807,h2,0.00,0.00,4.25,0.2352
1773180094.8565595,h2,0.00,0.00,4.75,0.2104
1773180095.3576388,h2,0.00,0.00,4.75,0.2104
1773180095.8587043,h2,0.00,0.00,4.75,0.2104
1773180096.3598862,h2,0.00,0.00,4.25,0.2352
1773180096.8610685,h2,0.00,0.00,4.25,0.2352
1773180097.3621619,h2,0.06,0.00,4.75,0.2104
1773180097.8632226,h2,0.00,0.00,4.75,0.2104
1773180098.364411,h2,0.00,0.00,4.75,0.2104
1773180098.8654945,h2,0.00,0.00,4.25,0.2352
1773180099.3665626,h2,0.00,0.00,4.75,0.2104
1773180099.8677533,h2,0.00,0.00,4.25,0.2352
1773180100.3688402,h2,0.00,0.00,4.75,0.2104
1773180100.869952,h2,0.00,0.00,4.25,0.2352
1773180101.3710334,h2,0.00,0.00,4.75,0.2104
1773180101.872189,h2,0.06,0.00,4.25,0.2352
1773180102.3732667,h2,0.00,0.00,4.25,0.2352
1773180102.874363,h2,0.00,0.00,4.75,0.2104
1773180103.37556,h2,0.00,0.00,4.75,0.2104
1773180103.876628,h2,0.06,0.00,4.75,0.2104
1773180104.3776903,h2,0.00,0.00,4.75,0.2104
1773180104.8787715,h2,0.00,0.00,4.75,0.2104
1773180105.379829,h2,3.36,0.00,4.75,0.2104
1773180105.8810408,h2,6.58,0.00,4.75,0.2104
1773180106.382347,h2,6.17,0.00,4.75,0.2104
1773180106.8837178,h2,6.68,0.00,4.75,0.2104
1773180107.3851655,h2,7.28,0.00,4.75,0.2104
1773180107.8866138,h2,6.80,0.00,4.75,0.2104
1773180108.38808,h2,7.60,0.00,5.42,0.1845
1773180108.889518,h2,0.00,0.00,4.75,0.2104
1773180109.390617,h2,7.46,0.00,4.75,0.2104
1773180109.892052,h2,7.96,0.00,4.75,0.2104
1773180110.393449,h2,6.11,0.00,4.75,0.2104
1773180110.8948226,h2,6.48,0.00,4.75,0.2104
1773180111.3959577,h2,6.25,0.00,4.75,0.2104
1773180111.8973038,h2,5.55,0.00,4.75,0.2104
1773180112.3986757,h2,6.54,0.00,4.75,0.2104
1773180112.8998117,h2,6.61,0.00,4.75,0.2104
1773180113.4010742,h2,6.47,0.00,5.34,0.1871
1773180113.902484,h2,6.65,0.00,4.75,0.2104
1773180114.4036803,h2,8.55,0.00,4.75,0.2104
1773180114.9051087,h2,8.06,0.00,4.75,0.2104
1773180115.4064903,h2,12.13,0.00,4.75,0.2104
1773180115.9076939,h2,17.92,0.00,5.63,0.1777
1773180116.4089663,h2,17.97,0.00,5.63,0.1777
1773180116.910077,h2,17.57,0.00,4.75,0.2104
1773180117.4112504,h2,18.83,0.00,5.63,0.1777
1773180117.9125903,h2,0.00,0.00,4.25,0.2352
1773180118.4136376,h2,18.83,0.00,4.75,0.2104
1773180118.914867,h2,18.61,0.00,4.75,0.2104
1773180119.4163113,h2,18.46,0.00,4.75,0.2104
1773180119.9176984,h2,18.66,0.00,5.63,0.1777
1773180120.418979,h2,18.33,0.00,4.75,0.2104
1773180120.9201553,h2,18.33,0.00,5.63,0.1777
1773180121.4213839,h2,17.98,0.00,4.75,0.2104
1773180121.9227362,h2,17.94,0.00,4.75,0.2104
1773180122.4241586,h2,17.65,0.00,5.63,0.1777
1773180122.925408,h2,18.19,0.00,4.75,0.2104
1773180123.426831,h2,18.70,0.00,4.75,0.2104
1773180123.9279995,h2,18.55,0.00,5.63,0.1777
1773180124.4291842,h2,0.06,0.00,4.25,0.2352
1773180124.93017,h2,17.19,0.00,4.75,0.2104
1773180125.4313664,h2,19.21,0.00,5.63,0.1777
1773180125.9326909,h2,27.00,0.00,5.63,0.1777
1773180126.4340873,h2,26.95,0.00,4.75,0.2104
1773180126.9355261,h2,27.09,0.00,4.75,0.2104
1773180127.43678,h2,27.47,0.00,4.75,0.2104
1773180127.9381266,h2,25.61,0.00,4.75,0.2104
1773180128.4393208,h2,24.91,0.00,5.43,0.1841
1773180128.9406357,h2,0.00,0.00,4.75,0.2104
1773180129.4416375,h2,25.69,0.00,5.63,0.1777
1773180129.942898,h2,26.97,0.00,4.75,0.2104
1773180130.444094,h2,24.32,0.00,4.75,0.2104
1773180130.945281,h2,24.52,0.00,6.31,0.1585
1773180131.4460502,h2,25.33,0.00,4.75,0.2104
1773180131.9473798,h2,26.97,0.00,5.63,0.1777
1773180132.4486668,h2,0.00,0.00,4.25,0.2352
1773180132.9497151,h2,26.50,0.00,4.75,0.2104
1773180133.4509258,h2,26.79,0.00,5.63,0.1777
1773180133.952251,h2,26.18,0.00,4.75,0.2104
1773180134.4534395,h2,25.67,0.00,4.75,0.2104
1773180134.9547865,h2,26.63,0.00,4.75,0.2104
1773180135.4559982,h2,22.27,0.00,5.43,0.1841
1773180135.9570465,h2,35.69,0.00,6.12,0.1634
1773180136.458049,h2,37.73,0.00,5.43,0.1841
1773180136.959399,h2,36.28,0.00,4.75,0.2104
1773180137.4607635,h2,35.05,0.00,6.99,0.1430
1773180137.9619951,h2,0.00,0.00,4.75,0.2104
1773180138.462965,h2,34.10,0.00,4.75,0.2104
1773180138.9641666,h2,36.20,0.00,5.44,0.1840
1773180139.4653654,h2,36.20,0.00,4.75,0.2104
1773180139.9666846,h2,38.16,0.00,5.43,0.1841
1773180140.4678962,h2,36.58,0.00,4.75,0.2104
1773180140.9691803,h2,36.79,0.00,5.44,0.1840
1773180141.470408,h2,36.04,0.00,5.44,0.1840
1773180141.9717093,h2,37.70,0.00,4.75,0.2104
1773180142.4730642,h2,0.00,0.00,4.75,0.2104
1773180142.9741054,h2,38.49,0.00,16.42,0.0609
1773180143.475052,h2,35.50,0.00,5.44,0.1840
1773180143.9765086,h2,0.00,0.00,4.25,0.2352
1773180144.4775593,h2,38.81,0.00,15.06,0.0664
1773180144.97877,h2,37.95,0.00,6.31,0.1585
1773180145.4801295,h2,0.00,0.00,4.75,0.2104
1773180145.9811869,h2,0.06,0.00,4.25,0.2352
1773180146.482279,h2,46.74,0.00,5.44,0.1840
1773180146.9835029,h2,43.04,0.00,4.75,0.2104
1773180147.4846935,h2,46.96,0.00,17.78,0.0562
1773180147.985821,h2,49.50,0.00,5.43,0.1841
1773180148.48706,h2,0.00,0.00,4.75,0.2104
1773180148.9881644,h2,46.54,0.00,5.44,0.1840
1773180149.4893825,h2,46.51,0.00,5.44,0.1840
1773180149.9905827,h2,46.24,0.00,4.75,0.2104
1773180150.49178,h2,47.85,0.00,5.44,0.1840
1773180150.9929776,h2,46.05,0.00,5.44,0.1840
1773180151.494171,h2,45.37,0.00,5.43,0.1841
1773180151.9953656,h2,45.50,0.00,5.43,0.1841
1773180152.4965794,h2,45.55,0.00,4.75,0.2104
1773180152.9978359,h2,47.82,0.00,5.43,0.1841
1773180153.4991534,h2,47.73,0.00,5.44,0.1840
1773180154.000473,h2,47.95,0.00,5.44,0.1840
1773180154.5016706,h2,47.79,0.00,5.43,0.1841
1773180155.0028548,h2,2.86,0.00,15.74,0.0635
1773180155.5042555,h2,47.92,0.00,4.75,0.2104
1773180156.0054944,h2,42.52,0.00,4.75,0.2104
1773180156.5068064,h2,59.34,0.00,5.43,0.1841
1773180157.0083115,h2,0.00,0.00,4.75,0.2104
1773180157.509387,h2,58.10,0.00,4.75,0.2104
1773180158.010622,h2,57.88,0.00,5.44,0.1840
1773180158.5118144,h2,55.30,0.00,5.44,0.1840
1773180159.0130537,h2,58.73,0.00,5.44,0.1840
1773180159.5143828,h2,59.94,0.00,5.44,0.1840
1773180160.015585,h2,59.25,0.00,4.75,0.2104
1773180160.5169022,h2,57.50,0.00,5.44,0.1840
1773180161.0183504,h2,0.06,0.00,4.75,0.2104
1773180161.5194635,h2,60.83,0.00,5.44,0.1840
1773180162.0206707,h2,55.24,0.00,5.44,0.1840
1773180162.5221117,h2,56.88,0.00,6.31,0.1585
1773180163.023347,h2,58.08,0.00,5.43,0.1841
1773180163.524713,h2,62.08,0.00,5.43,0.1843
1773180164.0260224,h2,58.74,0.00,5.44,0.1840
1773180164.5272074,h2,2.87,0.00,19.90,0.0503
1773180165.028459,h2,4.30,0.00,18.79,0.0532
1773180165.5296674,h2,61.37,0.00,5.44,0.1840
1773180166.0308664,h2,0.00,0.00,4.75,0.2104
1773180166.5318348,h2,72.71,0.00,6.12,0.1634
1773180167.0330427,h2,69.36,0.00,6.11,0.1636
1773180167.534289,h2,72.92,0.00,6.13,0.1632
1773180168.035498,h2,0.00,0.00,4.75,0.2104
1773180168.5364697,h2,68.99,0.00,5.44,0.1840
1773180169.0373528,h2,72.67,0.00,5.44,0.1840
1773180169.538558,h2,71.70,0.00,5.44,0.1840
1773180170.039747,h2,70.00,0.00,5.44,0.1838
1773180170.5409377,h2,70.97,0.00,5.44,0.1840
1773180171.0422313,h2,68.44,0.00,5.44,0.1840
1773180171.5434542,h2,69.79,0.00,4.75,0.2104
1773180172.0447354,h2,69.67,0.00,5.44,0.1840
1773180172.54594,h2,74.78,0.00,4.75,0.2104
1773180173.0471113,h2,73.33,0.00,5.44,0.1838
1773180173.5485358,h2,70.98,0.00,5.44,0.1838
1773180174.049744,h2,74.19,0.00,5.69,0.1759
1773180174.550928,h2,2.81,0.00,21.44,0.0466
1773180175.053357,h2,5.03,0.00,19.82,0.0504
1773180175.5545979,h2,70.32,0.00,5.44,0.1840
1773180176.0561724,h2,0.00,0.00,4.75,0.2104
1773180176.5572655,h2,68.62,0.00,5.44,0.1840
1773180177.0585432,h2,81.88,0.00,5.44,0.1840
1773180177.5597596,h2,0.00,0.00,4.75,0.2104
1773180178.0607796,h2,85.79,0.00,25.52,0.0392
1773180178.5620725,h2,5.83,0.00,23.79,0.0420
1773180179.0637922,h2,4.70,0.00,21.18,0.0472
1773180179.5649855,h2,4.69,0.00,24.00,0.0417
1773180180.0661528,h2,82.60,0.00,5.44,0.1840
1773180180.5673454,h2,3.31,0.00,22.12,0.0452
1773180181.068569,h2,85.50,0.00,6.13,0.1632
1773180181.5697963,h2,0.00,0.00,4.75,0.2104
1773180182.0708544,h2,81.71,0.00,4.75,0.2104
1773180182.5722332,h2,84.66,0.00,5.44,0.1840
1773180183.0733786,h2,80.47,0.00,5.44,0.1840
1773180183.574562,h2,82.62,0.00,5.43,0.1843
1773180184.0757835,h2,78.98,0.00,5.44,0.1840
1773180184.5770066,h2,84.70,0.00,6.12,0.1634
1773180185.0783513,h2,3.30,0.00,23.99,0.0417
1773180185.579619,h2,82.90,0.00,5.44,0.1840
1773180186.0808158,h2,3.25,0.00,25.52,0.0392
1773180186.5822346,h2,5.91,0.00,24.94,0.0401
1773180187.0834312,h2,5.37,0.00,23.79,0.0420
1773180187.5846822,h2,90.22,0.00,4.75,0.2104
1773180188.0860093,h2,89.28,0.00,5.44,0.1840
1773180188.587209,h2,3.31,0.00,22.80,0.0439
1773180189.088429,h2,5.56,0.00,24.67,0.0405
1773180189.5893543,h2,89.76,0.00,5.43,0.1841
1773180190.0905516,h2,3.25,0.00,22.89,0.0437
1773180190.591817,h2,5.06,0.00,23.57,0.0424
1773180191.0930748,h2,89.16,0.00,5.44,0.1840
1773180191.5945501,h2,0.06,0.00,4.75,0.2104
1773180192.095653,h2,87.66,0.00,5.44,0.1840
1773180192.5969872,h2,88.88,0.00,5.44,0.1838
1773180193.0981903,h2,89.93,0.00,5.44,0.1840
1773180193.5993896,h2,86.69,0.00,4.75,0.2104
1773180194.1007442,h2,86.58,0.00,5.44,0.1840
1773180194.6019435,h2,91.20,0.00,5.43,0.1841
1773180195.1032305,h2,91.11,0.00,4.75,0.2104
1773180195.6045644,h2,91.51,0.00,4.75,0.2104
1773180196.1059356,h2,87.83,0.00,6.12,0.1634
1773180196.6071186,h2,55.31,0.00,5.44,0.1840
1773180197.1084673,h2,69.45,0.00,6.13,0.1632
1773180197.6096804,h2,3.30,0.00,21.86,0.0457
1773180198.1109061,h2,4.87,0.00,25.35,0.0394
1773180198.612176,h2,5.38,0.00,24.16,0.0414
1773180199.1133616,h2,94.08,0.00,7.42,0.1347
1773180199.6147225,h2,0.06,0.00,4.75,0.2104
1773180200.1157694,h2,91.82,0.00,5.44,0.1840
1773180200.6171358,h2,91.46,0.00,5.43,0.1843
1773180201.11844,h2,93.62,0.00,6.80,0.1470
1773180201.6196296,h2,93.11,0.00,5.43,0.1841
1773180202.121007,h2,2.81,0.00,24.04,0.0416
1773180202.622208,h2,6.20,0.00,24.26,0.0412
1773180203.1234684,h2,5.56,0.00,24.84,0.0403
1773180203.6247113,h2,95.12,0.00,5.44,0.1838
1773180204.1259384,h2,0.00,0.00,4.25,0.2352
1773180204.626911,h2,94.61,0.00,24.58,0.0407
1773180205.1281352,h2,5.19,0.00,21.86,0.0457
1773180205.6293716,h2,5.41,0.00,22.63,0.0442
1773180206.130769,h2,94.86,0.00,6.11,0.1636
1773180206.6319904,h2,0.00,0.00,4.75,0.2104
1773180207.1330798,h2,18.45,0.00,4.75,0.2104
1773180207.6344955,h2,0.06,0.00,4.75,0.2104
1773180208.1355965,h2,0.00,0.00,4.75,0.2104
1773180208.6367471,h2,0.00,0.00,4.25,0.2352
1773180209.1378088,h2,0.06,0.00,4.25,0.2352
1773180209.6388652,h2,0.00,0.00,4.25,0.2352
1773180210.1399288,h2,0.00,0.00,4.75,0.2104
1773180210.6411114,h2,0.00,0.00,4.25,0.2352
1773180211.1422215,h2,0.00,0.00,4.75,0.2104
1773180211.6433215,h2,0.00,0.00,4.25,0.2352
1773180212.1443977,h2,0.00,0.00,4.25,0.2352
1773180212.6454585,h2,0.00,0.00,4.25,0.2352
1773180213.1465387,h2,0.00,0.00,4.75,0.2104
1773180213.6477184,h2,0.00,0.00,4.25,0.2352
1773180214.1487846,h2,0.00,0.00,4.75,0.2104
1773180214.6498811,h2,0.00,0.00,4.75,0.2104
1773180215.150962,h2,0.00,0.00,4.25,0.2352
1773180215.6521506,h2,0.00,0.00,4.75,0.2104
1773180216.153226,h2,0.06,0.00,4.25,0.2352
1773180216.6543334,h2,0.00,0.00,4.75,0.2104
1773180217.1556036,h2,0.00,0.00,4.25,0.2352
1773180217.6566777,h2,0.00,0.00,4.25,0.2352
1773180218.1577716,h2,0.00,0.00,4.25,0.2352
1773180218.6588619,h2,0.00,0.00,4.25,0.2352
1773180219.1600509,h2,0.00,0.00,4.25,0.2352
1773180219.6611238,h2,0.00,0.00,4.25,0.2352
1773180220.1622174,h2,0.00,0.00,4.25,0.2352
1773180220.6632886,h2,0.00,0.00,4.75,0.2104
1773180221.1644323,h2,0.00,0.00,4.75,0.2104
1773180221.6655452,h2,0.00,0.00,4.25,0.2352
1773180222.1666238,h2,0.00,0.00,4.75,0.2104
1773180222.6676989,h2,0.00,0.00,4.25,0.2352
1773180223.1687737,h2,0.31,0.00,4.75,0.2104
